"STREET_NAME","METER_CLASS","DATE_TYPE","TIME_BAND","LAST_RATE","OCCUPANCY_PCT","PROPOSED_RATE","FINAL_RATE","ADJUSTMENT_REASON"
"2900-2999 16TH ST","GMP","Weekend","3pm-6pm",2.25,70,2.25,2.25,""
"2900-2999 16TH ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3000-3099 16TH ST","Commercial","Weekday","Open-12pm",1,41,0.75,1,"Meter payment realization rate threshold applied"
"3000-3099 16TH ST","Commercial","Weekday","12pm-3pm",2.25,43,2,2.25,"Meter payment realization rate threshold applied"
"3000-3099 16TH ST","Commercial","Weekday","3pm-6pm",2.25,40,2,2.25,"Meter payment realization rate threshold applied"
"3000-3099 16TH ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3000-3099 16TH ST","Commercial","Weekend","Open-12pm",0.5,35,0.25,0.5,"Minimum rate rule applied"
"3000-3099 16TH ST","Commercial","Weekend","12pm-3pm",2.25,39,2.25,2.25,""
"3000-3099 16TH ST","Commercial","Weekend","3pm-6pm",2.25,34,2.25,2.25,""
"3000-3099 16TH ST","Commercial","Weekend","6pm-Close",2.5,,2.5,2.5,""
"3000-3099 16TH ST","GMP","Weekday","Open-12pm",1,53,0.75,1,"Meter payment realization rate threshold applied"
"3000-3099 16TH ST","GMP","Weekday","12pm-3pm",2.25,53,2,2.25,"Meter payment realization rate threshold applied"
"3000-3099 16TH ST","GMP","Weekday","3pm-6pm",2.25,54,2,2.25,"Meter payment realization rate threshold applied"
"3000-3099 16TH ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3000-3099 16TH ST","GMP","Weekend","Open-12pm",0.5,54,0.25,0.5,"Minimum rate rule applied"
"3000-3099 16TH ST","GMP","Weekend","12pm-3pm",2.25,63,2.25,2.25,""
"3000-3099 16TH ST","GMP","Weekend","3pm-6pm",2.25,61,2.25,2.25,""
"3000-3099 16TH ST","GMP","Weekend","6pm-Close",2.5,,2.5,2.5,""
"3100-3199 16TH ST","Commercial","Weekday","Open-12pm",1,40,1,1,""
"3100-3199 16TH ST","Commercial","Weekday","12pm-3pm",4.75,45,4.75,4.75,""
"3100-3199 16TH ST","Commercial","Weekday","3pm-6pm",5,42,5,5,""
"3100-3199 16TH ST","Commercial","Weekday","6pm-Close",4.75,,4.75,4.75,""
"3100-3199 16TH ST","Commercial","Weekend","Open-12pm",0.5,34,0.5,0.5,""
"3100-3199 16TH ST","Commercial","Weekend","12pm-3pm",7.25,42,7.25,7.25,""
"3100-3199 16TH ST","Commercial","Weekend","3pm-6pm",5,36,5,5,""
"3100-3199 16TH ST","Commercial","Weekend","6pm-Close",5,,5,5,""
"3100-3199 16TH ST","GMP","Weekday","Open-12pm",1,70,1,1,""
"3100-3199 16TH ST","GMP","Weekday","12pm-3pm",4.75,75,4.75,4.75,""
"3100-3199 16TH ST","GMP","Weekday","3pm-6pm",5,71,5,5,""
"3100-3199 16TH ST","GMP","Weekday","6pm-Close",4.75,,4.75,4.75,""
"3100-3199 16TH ST","GMP","Weekend","Open-12pm",0.5,69,0.5,0.5,""
"3100-3199 16TH ST","GMP","Weekend","12pm-3pm",7.25,76,7.25,7.25,""
"3100-3199 16TH ST","GMP","Weekend","3pm-6pm",5,65,5,5,""
"3100-3199 16TH ST","GMP","Weekend","6pm-Close",5,,5,5,""
"3200-3299 17TH ST","Commercial","Weekday","Open-12pm",2.25,,2.25,2.25,""
"3200-3299 17TH ST","Commercial","Weekday","12pm-3pm",2.25,,2.25,2.25,""
"3200-3299 17TH ST","Commercial","Weekday","3pm-6pm",2.25,,2.25,2.25,""
"3200-3299 17TH ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3200-3299 17TH ST","Commercial","Weekend","Open-12pm",1.25,,1,1,""
"3200-3299 17TH ST","Commercial","Weekend","12pm-3pm",2.25,,2.25,2.25,""
"3200-3299 17TH ST","Commercial","Weekend","3pm-6pm",2.25,,2.25,2.25,""
"3200-3299 17TH ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3200-3299 17TH ST","GMP","Weekday","Open-12pm",2.25,60,2.25,2.25,""
"3200-3299 17TH ST","GMP","Weekday","12pm-3pm",2.25,67,2.25,2.25,""
"3200-3299 17TH ST","GMP","Weekday","3pm-6pm",2.25,65,2.25,2.25,""
"3200-3299 17TH ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3200-3299 17TH ST","GMP","Weekend","Open-12pm",1.25,59,1,1,""
"3200-3299 17TH ST","GMP","Weekend","12pm-3pm",2.25,73,2.25,2.25,""
"3200-3299 17TH ST","GMP","Weekend","3pm-6pm",2.25,70,2.25,2.25,""
"3200-3299 17TH ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3300-3399 17TH ST","Commercial","Weekday","Open-12pm",0.5,45,0.5,0.5,""
"3300-3399 17TH ST","Commercial","Weekday","12pm-3pm",4,44,4.25,4.25,""
"3300-3399 17TH ST","Commercial","Weekday","3pm-6pm",3.25,45,3.25,3.25,""
"3300-3399 17TH ST","Commercial","Weekday","6pm-Close",3.25,,3.25,3.25,""
"3300-3399 17TH ST","Commercial","Weekend","Open-12pm",0.5,36,0.25,0.5,"Minimum rate rule applied"
"3300-3399 17TH ST","Commercial","Weekend","12pm-3pm",6,50,6,6,""
"3300-3399 17TH ST","Commercial","Weekend","3pm-6pm",5.5,37,5.5,5.5,""
"3300-3399 17TH ST","Commercial","Weekend","6pm-Close",5,,5,5,""
"3300-3399 17TH ST","GMP","Weekday","Open-12pm",0.5,67,0.5,0.5,""
"3300-3399 17TH ST","GMP","Weekday","12pm-3pm",4,80,4.25,4.25,""
"3300-3399 17TH ST","GMP","Weekday","3pm-6pm",3.25,76,3.25,3.25,""
"3300-3399 17TH ST","GMP","Weekday","6pm-Close",3.25,,3.25,3.25,""
"3300-3399 17TH ST","GMP","Weekend","Open-12pm",0.5,57,0.25,0.5,"Minimum rate rule applied"
"3300-3399 17TH ST","GMP","Weekend","12pm-3pm",6,77,6,6,""
"3300-3399 17TH ST","GMP","Weekend","3pm-6pm",5.5,76,5.5,5.5,""
"3300-3399 17TH ST","GMP","Weekend","6pm-Close",5,,5,5,""
"600-699 18TH ST","Commercial","Weekday","Open-12pm",1.5,,1.5,1.5,""
"600-699 18TH ST","Commercial","Weekday","12pm-3pm",1.5,,1.5,1.5,""
"600-699 18TH ST","Commercial","Weekday","3pm-6pm",1.5,,1.5,1.5,""
"600-699 18TH ST","Commercial","Weekday","6pm-Close",1.5,,1.5,1.5,""
"600-699 18TH ST","Commercial","Weekend","Open-12pm",1.5,,1.5,1.5,""
"600-699 18TH ST","Commercial","Weekend","12pm-3pm",1.5,,1.5,1.5,""
"600-699 18TH ST","Commercial","Weekend","3pm-6pm",1.5,,1.5,1.5,""
"600-699 18TH ST","Commercial","Weekend","6pm-Close",1.5,,1.5,1.5,""
"600-699 18TH ST","GMP","Weekday","Open-12pm",1.5,,1.5,1.5,""
"600-699 18TH ST","GMP","Weekday","12pm-3pm",1.5,,1.5,1.5,""
"600-699 18TH ST","GMP","Weekday","3pm-6pm",1.5,,1.5,1.5,""
"600-699 18TH ST","GMP","Weekday","6pm-Close",1.5,,1.5,1.5,""
"600-699 18TH ST","GMP","Weekend","Open-12pm",1.5,,1.5,1.5,""
"600-699 18TH ST","GMP","Weekend","12pm-3pm",1.5,,1.5,1.5,""
"600-699 18TH ST","GMP","Weekend","3pm-6pm",1.5,,1.5,1.5,""
"600-699 18TH ST","GMP","Weekend","6pm-Close",1.5,,1.5,1.5,""
"1300-1399 18TH ST","Commercial","Weekday","Open-12pm",2,37,1.75,2,"Meter payment realization rate threshold applied"
"1300-1399 18TH ST","Commercial","Weekday","12pm-3pm",2,40,1.75,2,"Meter payment realization rate threshold applied"
"1300-1399 18TH ST","Commercial","Weekday","3pm-6pm",2,36,1.75,2,"Meter payment realization rate threshold applied"
"1300-1399 18TH ST","Commercial","Weekday","6pm-Close",0.5,,0.25,0.5,"Meter payment realization rate threshold applied"
"1300-1399 18TH ST","Commercial","Weekend","Open-12pm",2,32,1.75,2,"Meter payment realization rate threshold applied"
"1300-1399 18TH ST","Commercial","Weekend","12pm-3pm",2,32,1.75,2,"Meter payment realization rate threshold applied"
"1300-1399 18TH ST","Commercial","Weekend","3pm-6pm",1.5,32,1.25,1.5,"Meter payment realization rate threshold applied"
"1300-1399 18TH ST","Commercial","Weekend","6pm-Close",0.5,,0.25,0.5,"Meter payment realization rate threshold applied"
"1300-1399 18TH ST","GMP","Weekday","Open-12pm",2,54,1.75,2,"Meter payment realization rate threshold applied"
"1300-1399 18TH ST","GMP","Weekday","12pm-3pm",2,58,1.75,2,"Meter payment realization rate threshold applied"
"1300-1399 18TH ST","GMP","Weekday","3pm-6pm",2,47,1.75,2,"Meter payment realization rate threshold applied"
"1300-1399 18TH ST","GMP","Weekday","6pm-Close",0.5,50,0.25,0.5,"Meter payment realization rate threshold applied"
"1300-1399 18TH ST","GMP","Weekend","Open-12pm",2,32,1.75,2,"Meter payment realization rate threshold applied"
"1300-1399 18TH ST","GMP","Weekend","12pm-3pm",2,32,1.75,2,"Meter payment realization rate threshold applied"
"1300-1399 18TH ST","GMP","Weekend","3pm-6pm",1.5,32,1.25,1.5,"Meter payment realization rate threshold applied"
"1300-1399 18TH ST","GMP","Weekend","6pm-Close",0.5,34,0.25,0.5,"Meter payment realization rate threshold applied"
"1400-1499 18TH ST","Commercial","Weekday","Open-12pm",1.75,,1.5,1.5,""
"1400-1499 18TH ST","Commercial","Weekday","12pm-3pm",2,,2,2,""
"1400-1499 18TH ST","Commercial","Weekday","3pm-6pm",1.75,,1.5,1.5,""
"1400-1499 18TH ST","Commercial","Weekday","6pm-Close",0.5,,0.25,0.5,"Minimum rate rule applied"
"1400-1499 18TH ST","Commercial","Weekend","Open-12pm",2,,1.75,2,"Meter payment realization rate threshold applied"
"1400-1499 18TH ST","Commercial","Weekend","12pm-3pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"1400-1499 18TH ST","Commercial","Weekend","3pm-6pm",2,,1.75,2,"Meter payment realization rate threshold applied"
"1400-1499 18TH ST","Commercial","Weekend","6pm-Close",0.5,,0.25,0.5,"Meter payment realization rate threshold applied"
"1400-1499 18TH ST","GMP","Weekday","Open-12pm",1.75,53,1.5,1.5,""
"1400-1499 18TH ST","GMP","Weekday","12pm-3pm",2,67,2,2,""
"1400-1499 18TH ST","GMP","Weekday","3pm-6pm",1.75,51,1.5,1.5,""
"1400-1499 18TH ST","GMP","Weekday","6pm-Close",0.5,49,0.25,0.5,"Minimum rate rule applied"
"1400-1499 18TH ST","GMP","Weekend","Open-12pm",2,32,1.75,2,"Meter payment realization rate threshold applied"
"1400-1499 18TH ST","GMP","Weekend","12pm-3pm",2.25,32,2,2.25,"Meter payment realization rate threshold applied"
"1400-1499 18TH ST","GMP","Weekend","3pm-6pm",2,32,1.75,2,"Meter payment realization rate threshold applied"
"1400-1499 18TH ST","GMP","Weekend","6pm-Close",0.5,32,0.25,0.5,"Meter payment realization rate threshold applied"
"3300-3399 18TH ST","Commercial","Weekday","Open-12pm",1.75,39,1.5,1.5,""
"3300-3399 18TH ST","Commercial","Weekday","12pm-3pm",2.25,41,2.25,2.25,""
"3300-3399 18TH ST","Commercial","Weekday","3pm-6pm",2,42,2,2,""
"3300-3399 18TH ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3300-3399 18TH ST","Commercial","Weekend","Open-12pm",1.25,37,1,1,""
"3300-3399 18TH ST","Commercial","Weekend","12pm-3pm",2.75,37,2.75,2.75,""
"3300-3399 18TH ST","Commercial","Weekend","3pm-6pm",2.5,40,2.5,2.5,""
"3300-3399 18TH ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3300-3399 18TH ST","GMP","Weekday","Open-12pm",1.75,58,1.5,1.5,""
"3300-3399 18TH ST","GMP","Weekday","12pm-3pm",2.25,73,2.25,2.25,""
"3300-3399 18TH ST","GMP","Weekday","3pm-6pm",2,72,2,2,""
"3300-3399 18TH ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3300-3399 18TH ST","GMP","Weekend","Open-12pm",1.25,50,1,1,""
"3300-3399 18TH ST","GMP","Weekend","12pm-3pm",2.75,64,2.75,2.75,""
"3300-3399 18TH ST","GMP","Weekend","3pm-6pm",2.5,74,2.5,2.5,""
"3300-3399 18TH ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3400-3499 18TH ST","Commercial","Weekday","Open-12pm",1.25,39,1.25,1.25,""
"3400-3499 18TH ST","Commercial","Weekday","12pm-3pm",5.5,39,5.75,5.75,""
"3400-3499 18TH ST","Commercial","Weekday","3pm-6pm",4.5,42,4.75,4.75,""
"3400-3499 18TH ST","Commercial","Weekday","6pm-Close",3.5,,3.5,3.5,""
"3400-3499 18TH ST","Commercial","Weekend","Open-12pm",1,36,1,1,""
"3400-3499 18TH ST","Commercial","Weekend","12pm-3pm",8,40,8.25,8.25,""
"3400-3499 18TH ST","Commercial","Weekend","3pm-6pm",7.25,46,7.5,7.5,""
"3400-3499 18TH ST","Commercial","Weekend","6pm-Close",5.5,,5.5,5.5,""
"3400-3499 18TH ST","GMP","Weekday","Open-12pm",1.25,74,1.25,1.25,""
"3400-3499 18TH ST","GMP","Weekday","12pm-3pm",5.5,89,5.75,5.75,""
"3400-3499 18TH ST","GMP","Weekday","3pm-6pm",4.5,88,4.75,4.75,""
"3400-3499 18TH ST","GMP","Weekday","6pm-Close",3.5,,3.5,3.5,""
"3400-3499 18TH ST","GMP","Weekend","Open-12pm",1,66,1,1,""
"3400-3499 18TH ST","GMP","Weekend","12pm-3pm",8,80,8.25,8.25,""
"3400-3499 18TH ST","GMP","Weekend","3pm-6pm",7.25,83,7.5,7.5,""
"3400-3499 18TH ST","GMP","Weekend","6pm-Close",5.5,,5.5,5.5,""
"4050-4099 18TH ST","Commercial","Weekday","Open-12pm",2.5,37,2.25,2.5,"Meter payment realization rate threshold applied"
"4050-4099 18TH ST","Commercial","Weekday","12pm-3pm",3,37,2.75,3,"Meter payment realization rate threshold applied"
"4050-4099 18TH ST","Commercial","Weekday","3pm-6pm",1.25,,1,1.25,"Meter payment realization rate threshold applied"
"4050-4099 18TH ST","Commercial","Weekday","6pm-Close",2,,2,2,""
"4050-4099 18TH ST","Commercial","Weekend","Open-12pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"4050-4099 18TH ST","Commercial","Weekend","12pm-3pm",2.75,,2.5,2.75,"Meter payment realization rate threshold applied"
"4050-4099 18TH ST","Commercial","Weekend","3pm-6pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"4050-4099 18TH ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4050-4099 18TH ST","GMP","Weekday","Open-12pm",2.5,47,2.25,2.5,"Meter payment realization rate threshold applied"
"4050-4099 18TH ST","GMP","Weekday","12pm-3pm",3,51,2.75,3,"Meter payment realization rate threshold applied"
"4050-4099 18TH ST","GMP","Weekday","3pm-6pm",1.25,44,1,1.25,"Meter payment realization rate threshold applied"
"4050-4099 18TH ST","GMP","Weekday","6pm-Close",2,,2,2,""
"4050-4099 18TH ST","GMP","Weekend","Open-12pm",2.25,35,2,2.25,"Meter payment realization rate threshold applied"
"4050-4099 18TH ST","GMP","Weekend","12pm-3pm",2.75,32,2.5,2.75,"Meter payment realization rate threshold applied"
"4050-4099 18TH ST","GMP","Weekend","3pm-6pm",2.25,34,2,2.25,"Meter payment realization rate threshold applied"
"4050-4099 18TH ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4100-4199 18TH ST","Commercial","Weekday","Open-12pm",3.5,42,3.25,3.5,"Meter payment realization rate threshold applied"
"4100-4199 18TH ST","Commercial","Weekday","12pm-3pm",3.25,42,3,3.25,"Meter payment realization rate threshold applied"
"4100-4199 18TH ST","Commercial","Weekday","3pm-6pm",3.5,44,3.25,3.5,"Meter payment realization rate threshold applied"
"4100-4199 18TH ST","Commercial","Weekday","6pm-Close",2,,2,2,""
"4100-4199 18TH ST","Commercial","Weekend","Open-12pm",3.25,32,3,3.25,"Meter payment realization rate threshold applied"
"4100-4199 18TH ST","Commercial","Weekend","12pm-3pm",3.25,33,3,3.25,"Meter payment realization rate threshold applied"
"4100-4199 18TH ST","Commercial","Weekend","3pm-6pm",3.25,32,3,3.25,"Meter payment realization rate threshold applied"
"4100-4199 18TH ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4100-4199 18TH ST","GMP","Weekday","Open-12pm",3.5,45,3.25,3.5,"Meter payment realization rate threshold applied"
"4100-4199 18TH ST","GMP","Weekday","12pm-3pm",3.25,54,3,3.25,"Meter payment realization rate threshold applied"
"4100-4199 18TH ST","GMP","Weekday","3pm-6pm",3.5,58,3.25,3.5,"Meter payment realization rate threshold applied"
"4100-4199 18TH ST","GMP","Weekday","6pm-Close",2,,2,2,""
"4100-4199 18TH ST","GMP","Weekend","Open-12pm",3.25,39,3,3.25,"Meter payment realization rate threshold applied"
"4100-4199 18TH ST","GMP","Weekend","12pm-3pm",3.25,39,3,3.25,"Meter payment realization rate threshold applied"
"4100-4199 18TH ST","GMP","Weekend","3pm-6pm",3.25,40,3,3.25,"Meter payment realization rate threshold applied"
"4100-4199 18TH ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4200-4299 18TH ST","Commercial","Weekday","Open-12pm",1.75,39,1.75,1.75,""
"4200-4299 18TH ST","Commercial","Weekday","12pm-3pm",3.25,43,3.25,3.25,""
"4200-4299 18TH ST","Commercial","Weekday","3pm-6pm",3.75,39,3.75,3.75,""
"4200-4299 18TH ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4200-4299 18TH ST","Commercial","Weekend","Open-12pm",2,38,1.75,1.75,""
"4200-4299 18TH ST","Commercial","Weekend","12pm-3pm",3.25,39,3.25,3.25,""
"4200-4299 18TH ST","Commercial","Weekend","3pm-6pm",2.5,36,2.5,2.5,""
"4200-4299 18TH ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4200-4299 18TH ST","GMP","Weekday","Open-12pm",1.75,64,1.75,1.75,""
"4200-4299 18TH ST","GMP","Weekday","12pm-3pm",3.25,74,3.25,3.25,""
"4200-4299 18TH ST","GMP","Weekday","3pm-6pm",3.75,70,3.75,3.75,""
"4200-4299 18TH ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4200-4299 18TH ST","GMP","Weekend","Open-12pm",2,54,1.75,1.75,""
"4200-4299 18TH ST","GMP","Weekend","12pm-3pm",3.25,62,3.25,3.25,""
"4200-4299 18TH ST","GMP","Weekend","3pm-6pm",2.5,65,2.5,2.5,""
"4200-4299 18TH ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3351-3399 19TH ST","Commercial","Weekday","Open-12pm",1.5,41,1.5,1.5,""
"3351-3399 19TH ST","Commercial","Weekday","12pm-3pm",2.25,46,2.5,2.5,""
"3351-3399 19TH ST","Commercial","Weekday","3pm-6pm",2.25,44,2.25,2.25,""
"3351-3399 19TH ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3351-3399 19TH ST","Commercial","Weekend","Open-12pm",0.5,36,0.5,0.5,""
"3351-3399 19TH ST","Commercial","Weekend","12pm-3pm",2.5,50,2.5,2.5,""
"3351-3399 19TH ST","Commercial","Weekend","3pm-6pm",2.25,41,2.25,2.25,""
"3351-3399 19TH ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3351-3399 19TH ST","GMP","Weekday","Open-12pm",1.5,64,1.5,1.5,""
"3351-3399 19TH ST","GMP","Weekday","12pm-3pm",2.25,80,2.5,2.5,""
"3351-3399 19TH ST","GMP","Weekday","3pm-6pm",2.25,76,2.25,2.25,""
"3351-3399 19TH ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3351-3399 19TH ST","GMP","Weekend","Open-12pm",0.5,60,0.5,0.5,""
"3351-3399 19TH ST","GMP","Weekend","12pm-3pm",2.5,77,2.5,2.5,""
"3351-3399 19TH ST","GMP","Weekend","3pm-6pm",2.25,71,2.25,2.25,""
"3351-3399 19TH ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3400-3499 19TH ST","Commercial","Weekday","Open-12pm",1.25,41,1.25,1.25,""
"3400-3499 19TH ST","Commercial","Weekday","12pm-3pm",4.5,41,4.75,4.75,""
"3400-3499 19TH ST","Commercial","Weekday","3pm-6pm",4.25,43,4.5,4.5,""
"3400-3499 19TH ST","Commercial","Weekday","6pm-Close",3.75,,3.75,3.75,""
"3400-3499 19TH ST","Commercial","Weekend","Open-12pm",1.25,,1.25,1.25,""
"3400-3499 19TH ST","Commercial","Weekend","12pm-3pm",5.25,,5.5,5.5,""
"3400-3499 19TH ST","Commercial","Weekend","3pm-6pm",4.25,,4.5,4.5,""
"3400-3499 19TH ST","Commercial","Weekend","6pm-Close",4.25,,4.25,4.25,""
"3400-3499 19TH ST","GMP","Weekday","Open-12pm",1.25,75,1.25,1.25,""
"3400-3499 19TH ST","GMP","Weekday","12pm-3pm",4.5,82,4.75,4.75,""
"3400-3499 19TH ST","GMP","Weekday","3pm-6pm",4.25,82,4.5,4.5,""
"3400-3499 19TH ST","GMP","Weekday","6pm-Close",3.75,,3.75,3.75,""
"3400-3499 19TH ST","GMP","Weekend","Open-12pm",1.25,70,1.25,1.25,""
"3400-3499 19TH ST","GMP","Weekend","12pm-3pm",5.25,84,5.5,5.5,""
"3400-3499 19TH ST","GMP","Weekend","3pm-6pm",4.25,82,4.5,4.5,""
"3400-3499 19TH ST","GMP","Weekend","6pm-Close",4.25,,4.25,4.25,""
"4046-4098 19TH ST","Commercial","Weekday","Open-12pm",3.25,,3.25,3.25,""
"4046-4098 19TH ST","Commercial","Weekday","12pm-3pm",5,,5.25,5.25,""
"4046-4098 19TH ST","Commercial","Weekday","3pm-6pm",4,,4.25,4.25,""
"4046-4098 19TH ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4046-4098 19TH ST","Commercial","Weekend","Open-12pm",2.25,,2.25,2.25,""
"4046-4098 19TH ST","Commercial","Weekend","12pm-3pm",4.25,,4.5,4.5,""
"4046-4098 19TH ST","Commercial","Weekend","3pm-6pm",3.5,,3.5,3.5,""
"4046-4098 19TH ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4046-4098 19TH ST","GMP","Weekday","Open-12pm",3.25,76,3.25,3.25,""
"4046-4098 19TH ST","GMP","Weekday","12pm-3pm",5,82,5.25,5.25,""
"4046-4098 19TH ST","GMP","Weekday","3pm-6pm",4,81,4.25,4.25,""
"4046-4098 19TH ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4046-4098 19TH ST","GMP","Weekend","Open-12pm",2.25,71,2.25,2.25,""
"4046-4098 19TH ST","GMP","Weekend","12pm-3pm",4.25,93,4.5,4.5,""
"4046-4098 19TH ST","GMP","Weekend","3pm-6pm",3.5,77,3.5,3.5,""
"4046-4098 19TH ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4100-4199 19TH ST","Commercial","Weekday","Open-12pm",2.25,39,2.25,2.25,""
"4100-4199 19TH ST","Commercial","Weekday","12pm-3pm",2.5,48,2.5,2.5,""
"4100-4199 19TH ST","Commercial","Weekday","3pm-6pm",2.5,46,2.5,2.5,""
"4100-4199 19TH ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4100-4199 19TH ST","Commercial","Weekend","Open-12pm",1.5,37,1.5,1.5,""
"4100-4199 19TH ST","Commercial","Weekend","12pm-3pm",2.75,35,2.75,2.75,""
"4100-4199 19TH ST","Commercial","Weekend","3pm-6pm",2.25,36,2.25,2.25,""
"4100-4199 19TH ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4100-4199 19TH ST","GMP","Weekday","Open-12pm",2.25,66,2.25,2.25,""
"4100-4199 19TH ST","GMP","Weekday","12pm-3pm",2.5,73,2.5,2.5,""
